i	j	x	r	mach	theta	press	temp
61	61	1.545	0.76013	2.21444	13.7074	45.7157	267.575
62	61	1.55284	0.758302	2.21816	13.6764	45.4505	267.131
63	61	1.56375	0.755761	2.2232	13.6367	45.0932	266.529
64	61	1.57785	0.752487	2.22964	13.5874	44.6409	265.763
65	61	1.5951	0.748491	2.23742	13.5299	44.101	264.84
66	61	1.61555	0.743773	2.24655	13.4641	43.4749	263.76
67	61	1.63936	0.738302	2.2572	13.3874	42.7562	262.507
68	61	1.66692	0.732003	2.26968	13.2953	41.9296	261.047
69	61	1.69875	0.724764	2.28448	13.1795	40.9695	259.325
70	61	1.73586	0.716368	2.30254	13.0247	39.8277	257.239
71	61	1.78049	0.706317	2.32599	12.7954	38.3934	254.558
72	61	1.84487	0.691848	2.36386	12.3629	36.1859	250.287
73	61	1.91744	0.675537	2.40588	11.8896	33.8873	245.638
74	61	1.98758	0.659771	2.44429	11.4837	31.9164	241.468
75	61	2.06642	0.642036	2.48843	11.0029	29.7953	236.77
76	61	2.10641	0.633026	2.51018	10.7737	28.8043	234.493
77	61	2.14952	0.623298	2.53424	10.5118	27.7471	232.001
78	61	2.18968	0.614219	2.55602	10.2822	26.8247	229.771
79	61	2.23935	0.602962	2.58351	9.98543	25.7056	226.99
80	61	2.28005	0.593714	2.60563	9.75107	24.8404	224.78
81	61	2.33728	0.580665	2.63706	9.41361	23.6624	221.682
82	61	2.37854	0.571223	2.65946	9.17579	22.8585	219.503
83	61	2.44441	0.556078	2.69538	8.79189	21.628	216.06
84	61	2.48629	0.546401	2.71804	8.55147	20.8878	213.921
85	61	2.56205	0.52879	2.75905	8.1151	19.6145	210.111
86	61	2.60467	0.518822	2.78197	7.87248	18.9388	208.017
87	61	2.64748	0.508762	2.80496	7.6287	18.2851	205.94
88	61	2.69169	0.498317	2.82858	7.37929	17.6384	203.832
89	61	2.73534	0.487952	2.85189	7.13287	17.024	201.778
90	61	2.77887	0.477557	2.87495	6.89018	16.438	199.768
91	61	2.83547	0.463956	2.9049	6.57473	15.7088	197.195
92	61	2.88003	0.453175	2.92832	6.32869	15.1624	195.211
93	61	2.9248	0.442279	2.95176	6.08265	14.6356	193.249
94	61	2.99543	0.42495	2.98848	5.69797	13.8492	190.223
95	61	3.04131	0.413598	3.0122	5.44964	13.3652	188.3
96	61	3.08739	0.402123	3.03585	5.20231	12.9005	186.405
97	61	3.17454	0.380203	3.08021	4.73824	12.0745	182.914
98	61	3.22193	0.368161	3.10408	4.48857	11.6536	181.069
99	61	3.2697	0.355937	3.12799	4.23799	11.2476	179.244
100	61	3.3177	0.343561	3.15178	3.9887	10.8587	177.451
101	61	3.37623	0.328342	3.18056	3.68588	10.4073	175.311
102	61	3.42554	0.31541	3.20454	3.43289	10.0466	173.553
103	61	3.47523	0.302276	3.22844	3.17976	9.70043	171.823
104	61	3.52529	0.288934	3.25224	2.92628	9.36834	170.122
105	61	3.60484	0.267504	3.28943	2.52669	8.87383	167.506
106	61	3.65642	0.253457	3.31305	2.27	8.57432	165.871
107	61	3.70846	0.239159	3.33646	2.01249	8.28817	164.27
108	61	3.76092	0.224617	3.35954	1.7552	8.01621	162.712
109	61	3.86572	0.195158	3.40378	1.24728	7.52136	159.776
110	61	3.91991	0.179711	3.42533	0.991133	7.29232	158.371
111	61	3.97474	0.163927	3.44616	0.7345	7.07818	157.028
112	61	4.02985	0.147908	3.46531	0.48913	6.88721	155.805
113	61	4.08551	0.131569	3.48265	0.254262	6.7192	154.71
114	61	4.16408	0.108273	3.49996	0.000648323	6.55585	153.626
115	61	4.17902	0.103819	3.5	0	6.55546	153.623
116	61	4.26607	0.0778644	3.5	0	6.55546	153.623
117	61	4.35313	0.0519096	3.5	0	6.55546	153.623
118	61	4.44018	0.0259548	3.5	0	6.55546	153.623
119	61	4.52724	0	3.5	0	6.55546	153.623

0	62	0.449866	1.08973	1.76967	16.8468	91.1431	325.884
1	62	0.459367	1.08673	1.77309	16.8333	90.6697	325.399
2	62	0.480573	1.08007	1.78084	16.7995	89.6037	324.302
3	62	0.5025	1.07324	1.78897	16.7616	88.4993	323.154
4	62	0.525125	1.06626	1.79744	16.7201	87.3611	321.961
5	62	0.548429	1.05913	1.80624	16.6754	86.1932	320.726
6	62	0.572392	1.05186	1.81535	16.6276	84.9992	319.45
7	62	0.596993	1.04447	1.82476	16.5772	83.7823	318.137
8	62	0.622216	1.03696	1.83446	16.5241	82.5451	316.787
9	62	0.648045	1.02934	1.84444	16.4684	81.2896	315.403
10	62	0.674465	1.02162	1.8547	16.4101	80.0176	313.985
11	62	0.701464	1.0138	1.86523	16.3491	78.7301	312.533
12	62	0.729032	1.0059	1.87606	16.2852	77.4281	311.048
13	62	0.757161	0.99791	1.88717	16.218	76.1121	309.528
14	62	0.785844	0.989843	1.89859	16.1474	74.7823	307.973
15	62	0.815077	0.9817	1.91032	16.0728	73.4388	306.382
16	62	0.844859	0.973485	1.92238	15.994	72.0815	304.753
17	62	0.875187	0.965199	1.93479	15.9103	70.7101	303.085
18	62	0.896037	0.959549	1.94305	15.8604	69.811	301.979
19	62	0.927046	0.951213	1.95597	15.7686	68.4266	300.256
20	62	0.948452	0.945504	1.96463	15.7124	67.5125	299.104
21	62	0.970026	0.939789	1.97346	15.6533	66.594	297.936
22	62	0.99057	0.934382	1.981	15.621	65.8176	296.939
23	62	1.01027	0.929232	1.98782	15.6021	65.124	296.042
24	62	1.03002	0.924105	1.99483	15.5786	64.4177	295.121
25	62	1.04996	0.918962	2.00213	15.5493	63.6908	294.166
26	62	1.06973	0.913898	2.0093	15.5223	62.9843	293.23
27	62	1.08993	0.908756	2.01694	15.4865	62.2397	292.235
28	62	1.11005	0.903668	2.02452	15.452	61.5096	291.251
29	62	1.13038	0.89856	2.03233	15.4132	60.7654	290.24
30	62	1.15112	0.893382	2.04056	15.3668	59.991	289.179
31	62	1.17138	0.888354	2.04835	15.3285	59.2666	288.177
32	62	1.18862	0.8841	2.05561	15.279	58.5993	287.246
33	62	1.20943	0.878991	2.06397	15.2304	57.84	286.177
34	62	1.22645	0.874838	2.07101	15.1854	57.2088	285.282
35	62	1.24412	0.870545	2.07866	15.1294	56.5292	284.309
36	62	1.2614	0.866363	2.08596	15.0798	55.8889	283.385
37	62	1.27852	0.862242	2.09316	15.0317	55.2643	282.477
38	62	1.29621	0.858002	2.10092	14.9731	54.5979	281.499
39	62	1.31395	0.853768	2.10878	14.9128	53.9321	280.514
40	62	1.33076	0.849775	2.11579	14.8672	53.3444	279.638
41	62	1.34818	0.845653	2.12346	14.8092	52.7087	278.681
42	62	1.36418	0.841882	2.13082	14.7477	52.1056	277.767
43	62	1.37994	0.838179	2.13801	14.6887	51.5232	276.876
44	62	1.39485	0.834688	2.14446	14.6421	51.0056	276.078
45	62	1.4118	0.830736	2.15206	14.5825	50.4035	275.143
46	62	1.42652	0.827313	2.15898	14.522	49.8603	274.293
47	62	1.44192	0.823743	2.16623	14.4588	49.2985	273.406
48	62	1.45638	0.820401	2.1727	14.408	48.8015	272.616
49	62	1.46991	0.817282	2.17886	14.3582	48.334	271.867
50	62	1.4836	0.814135	2.1853	14.3019	47.8489	271.085
51	62	1.49716	0.811025	2.19179	14.2435	47.3653	270.299
52	62	1.51045	0.807985	2.1982	14.185	46.893	269.526
53	62	1.5233	0.805051	2.20438	14.1287	46.4412	268.782
54	62	1.53487	0.802415	2.20957	14.0881	46.066	268.16
55	62	1.54655	0.79976	2.21509	14.0395	45.6694	267.498
56	62	1.55772	0.797225	2.22054	13.9888	45.2817	266.847
57	62	1.56846	0.794789	2.22585	13.9382	44.9066	266.214
58	62	1.57307	0.793746	2.22871	13.9015	44.7061	265.873
59	62	1.57619	0.793039	2.23095	13.8687	44.5494	265.607
60	62	1.58201	0.791722	2.23421	13.8314	44.3227	265.22
61	62	1.58998	0.789918	2.23793	13.7994	44.0657	264.78
62	62	1.60107	0.787412	2.24297	13.7582	43.7194	264.183
63	62	1.6154	0.784183	2.24941	13.707	43.281	263.424
64	62	1.63293	0.780242	2.25718	13.6472	42.7579	262.51
65	62	1.6537	0.775589	2.26631	13.5784	42.1512	261.441
66	62	1.67789	0.770191	2.27695	13.4984	41.4551	260.2
67	62	1.70588	0.763973	2.28941	13.4023	40.6545	258.754
68	62	1.73823	0.756819	2.30419	13.2821	39.725	257.05
69	62	1.77598	0.748511	2.32223	13.1225	38.6198	254.986
70	62	1.82145	0.738543	2.34564	12.8884	37.2316	252.333
71	62	1.88722	0.724141	2.38344	12.451	35.0955	248.109
72	62	1.96135	0.707889	2.42537	11.972	32.8719	243.512
73	62	2.0329	0.69218	2.46369	11.5596	30.9657	239.391
74	62	2.11338	0.674473	2.50771	11.0722	28.915	234.75
75	62	2.15418	0.665474	2.52939	10.8394	27.9571	232.501
76	62	2.19819	0.655745	2.55337	10.5739	26.9353	230.041
77	62	2.23916	0.646664	2.57507	10.3407	26.0439	227.84
78	62	2.28987	0.635389	2.60245	10.0397	24.9628	225.096
79	62	2.3314	0.626124	2.62447	9.80182	24.1269	222.916
80	62	2.38982	0.613036	2.65576	9.45959	22.9891	219.861
81	62	2.43192	0.60356	2.67805	9.21824	22.2128	217.714
82	62	2.49916	0.588345	2.71378	8.8289	21.0248	214.321
83	62	2.54191	0.578617	2.73631	8.58497	20.3103	212.214
84	62	2.61925	0.560894	2.77706	8.1424	19.0813	208.463
85	62	2.66274	0.550854	2.79982	7.89628	18.4293	206.403
86	62	2.70643	0.540715	2.82265	7.64903	17.7986	204.36
87	62	2.75156	0.530182	2.84609	7.39603	17.1748	202.287
88	62	2.79611	0.519724	2.8692	7.14612	16.5822	200.268
89	62	2.84053	0.509229	2.89206	6.89993	16.0171	198.293
90	62	2.89829	0.495488	2.92173	6.57999	15.3141	195.767
91	62	2.94377	0.48459	2.94492	6.33043	14.7874	193.819
92	62	2.98945	0.473569	2.96811	6.08089	14.2798	191.894
93	62	3.06151	0.456031	3.00441	5.69073	13.5221	188.928
94	62	3.10832	0.444533	3.02783	5.43888	13.056	187.044
95	62	3.15532	0.432906	3.05117	5.18806	12.6085	185.19
96	62	3.24421	0.410679	3.0949	4.71753	11.8136	181.776
97	62	3.29254	0.398461	3.11839	4.46443	11.4087	179.974
98	62	3.34125	0.386052	3.1419	4.21049	11.0184	178.193
99	62	3.39019	0.373484	3.16526	3.95789	10.6447	176.444
100	62	3.44985	0.358022	3.19349	3.65124	10.2111	174.361
101	62	3.50012	0.344876	3.21697	3.39519	9.86494	172.651
102	62	3.55075	0.331522	3.24033	3.13916	9.53297	170.97
103	62	3.60176	0.317951	3.26356	2.88301	9.21478	169.32
104	62	3.6828	0.296144	3.29975	2.47984	8.7416	166.789
105	62	3.73533	0.281845	3.32267	2.22136	8.45551	165.211
106	62	3.78832	0.267287	3.34532	1.96266	8.18262	163.67
107	62	3.84171	0.252479	3.36757	1.70487	7.92378	162.173
108	62	3.94836	0.222477	3.40999	1.19914	7.45461	159.37
109	62	4.00347	0.206749	3.43049	0.94623	7.23863	158.037
110	62	4.05922	0.190682	3.45017	0.695192	7.03772	156.771
111	62	4.1152	0.174391	3.46812	0.457892	6.85971	155.627
112	62	4.17169	0.157795	3.48419	0.234688	6.7045	154.613
113	62	4.25113	0.134228	3.49996	0.000583112	6.55581	153.626
114	62	4.26607	0.129774	3.5	0	6.55546	153.623
115	62	4.35313	0.103819	3.5	0	6.55546	153.623
116	62	4.44018	0.0778644	3.5	0	6.55546	153.623
117	62	4.52724	0.0519096	3.5	0	6.55546	153.623
118	62	4.61429	0.0259548	3.5	0	6.55546	153.623
119	62	4.70135	0	3.5	0	6.55546	153.623

0	63	0.504308	1.10631	1.79955	17.023	87.0795	321.665
1	63	0.524615	1.10023	1.80701	16.9862	86.0924	320.619
2	63	0.547555	1.09341	1.81551	16.9422	84.9785	319.428
3	63	0.571186	1.08645	1.82435	16.895	83.8357	318.195
4	63	0.595485	1.07936	1.83349	16.8446	82.6678	316.922
5	63	0.620434	1.07214	1.84293	16.7915	81.4778	315.611
6	63	0.646015	1.0648	1.85266	16.7357	80.2681	314.266
7	63	0.672212	1.05736	1.86268	16.6772	79.0409	312.885
8	63	0.69901	1.04981	1.87297	16.616	77.7978	311.471
9	63	0.726396	1.04218	1.88354	16.552	76.5399	310.024
10	63	0.754362	1.03445	1.8944	16.485	75.2681	308.543
11	63	0.782899	1.02664	1.90555	16.4148	73.983	307.029
12	63	0.812	1.01875	1.917	16.341	72.6848	305.48
13	63	0.841663	1.01078	1.92876	16.2632	71.3735	303.895
14	63	0.871885	1.00274	1.94085	16.181	70.0492	302.273
15	63	0.902666	0.994625	1.95329	16.094	68.7115	300.613
16	63	0.923818	0.989094	1.96157	16.0417	67.8345	299.511
17	63	0.955297	0.980927	1.97451	15.9466	66.4847	297.796
18	63	0.97702	0.975335	1.9832	15.8878	65.5936	296.65
19	63	0.998914	0.969734	1.99204	15.8263	64.6984	295.488
20	63	1.01973	0.964442	1.9996	15.7912	63.9416	294.496
21	63	1.03968	0.959405	2.00644	15.7695	63.2656	293.603
22	63	1.05968	0.954389	2.01346	15.7431	62.5774	292.687
23	63	1.07989	0.949354	2.02077	15.711	61.8693	291.737
24	63	1.09991	0.944397	2.02795	15.6812	61.1813	290.806
25	63	1.12039	0.939359	2.0356	15.6427	60.4563	289.818
26	63	1.14078	0.934374	2.04319	15.6053	59.7455	288.84
27	63	1.16138	0.929366	2.05101	15.5637	59.0212	287.835
28	63	1.18241	0.924287	2.05925	15.5145	58.2677	286.78
29	63	1.20295	0.919357	2.06705	15.4734	57.563	285.785
30	63	1.22045	0.915179	2.07432	15.4216	56.9139	284.861
31	63	1.24156	0.910164	2.08268	15.3702	56.1755	283.8
32	63	1.25882	0.906085	2.08972	15.3231	55.5618	282.911
33	63	1.27676	0.901864	2.09738	15.2648	54.9012	281.945
34	63	1.29431	0.897755	2.10467	15.2131	54.2788	281.028
35	63	1.31168	0.893703	2.11187	15.1627	53.6718	280.127
36	63	1.32964	0.889532	2.11964	15.102	53.0243	279.157
37	63	1.34766	0.885364	2.12749	15.0395	52.3774	278.18
38	63	1.36471	0.881437	2.1345	14.9916	51.8065	277.31
39	63	1.3824	0.877379	2.14217	14.9315	51.189	276.362
40	63	1.39866	0.873662	2.14953	14.8681	50.6033	275.454
41	63	1.41468	0.870012	2.15671	14.8073	50.0377	274.571
42	63	1.42982	0.866574	2.16317	14.7588	49.5351	273.781
43	63	1.44703	0.862678	2.17075	14.6971	48.9505	272.853
44	63	1.46199	0.859301	2.17768	14.6349	48.4233	272.01
45	63	1.47765	0.855777	2.18491	14.57	47.8779	271.132
46	63	1.49233	0.852481	2.19139	14.5174	47.3955	270.348
47	63	1.50608	0.849403	2.19753	14.4659	46.9418	269.606
48	63	1.52	0.846296	2.20397	14.4081	46.471	268.831
49	63	1.53379	0.843222	2.21046	14.3482	46.0018	268.053
50	63	1.5473	0.840218	2.21685	14.2883	45.5435	267.287
51	63	1.56037	0.837317	2.22303	14.2306	45.1052	266.549
52	63	1.57212	0.834714	2.22821	14.1884	44.7412	265.933
53	63	1.58399	0.832089	2.23373	14.1385	44.3565	265.278
54	63	1.59536	0.829581	2.23917	14.0866	43.9805	264.633
55	63	1.60629	0.82717	2.24447	14.0349	43.6167	264.006
56	63	1.611	0.826133	2.24733	13.998	43.4221	263.669
57	63	1.61421	0.825426	2.24957	13.9653	43.27	263.405
58	63	1.62014	0.824118	2.25282	13.9275	43.0501	263.022
59	63	1.62825	0.822334	2.25653	13.8946	42.8009	262.586
60	63	1.63951	0.819857	2.26157	13.8521	42.4651	261.995
61	63	1.65406	0.816664	2.26799	13.799	42.04	261.243
62	63	1.67186	0.812768	2.27575	13.7369	41.5328	260.339
63	63	1.69295	0.808166	2.28486	13.6654	40.9447	259.28
64	63	1.71751	0.802827	2.29548	13.5821	40.27	258.052
65	63	1.74593	0.796672	2.30791	13.4824	39.4942	256.622
66	63	1.77879	0.789585	2.32266	13.3581	38.5936	254.936
67	63	1.81717	0.781343	2.34065	13.194	37.5229	252.895
68	63	1.86347	0.771431	2.364	12.9553	36.1782	250.272
69	63	1.93061	0.757061	2.4017	12.5133	34.1088	246.095
70	63	2.00626	0.740828	2.44351	12.029	31.9552	241.552
71	63	2.07921	0.725137	2.48169	11.6106	30.1095	237.481
72	63	2.1613	0.707418	2.52555	11.1171	28.1241	232.897
73	63	2.20289	0.698409	2.54714	10.8809	27.1969	230.677
74	63	2.24778	0.688655	2.57102	10.6122	26.2079	228.249
75	63	2.28955	0.679552	2.59262	10.3757	25.3454	226.077
76	63	2.34128	0.668236	2.61987	10.071	24.2991	223.37
77	63	2.38363	0.658933	2.64178	9.82985	23.4905	221.22
78	63	2.44322	0.645777	2.6729	9.48334	22.3897	218.207
79	63	2.48615	0.636248	2.69506	9.23884	21.6388	216.091
80	63	2.55473	0.620932	2.73057	8.84465	20.4897	212.748
81	63	2.59832	0.611132	2.75295	8.59762	19.7987	210.673
82	63	2.67719	0.593263	2.79342	8.14961	18.6103	206.98
83	63	2.72155	0.583133	2.816	7.90044	17.9799	204.952
84	63	2.76611	0.572898	2.83865	7.6502	17.3702	202.942
85	63	2.81213	0.562259	2.86189	7.3941	16.7672	200.903
86	63	2.85755	0.551689	2.8848	7.14122	16.1944	198.918
87	63	2.90285	0.541077	2.90745	6.89204	15.6483	196.978
88	63	2.96175	0.527175	2.93683	6.56835	14.969	194.496
89	63	3.00811	0.516142	2.95977	6.31586	14.4601	192.584
90	63	3.05468	0.50498	2.98271	6.06343	13.9698	190.695
91	63	3.12814	0.487207	3.01858	5.6688	13.238	187.786
92	63	3.17586	0.475549	3.0417	5.41415	12.788	185.939
93	63	3.22376	0.463754	3.06473	5.16057	12.356	184.123
94	63	3.31435	0.441195	3.10783	4.68505	11.5889	180.782
95	63	3.3636	0.428787	3.13095	4.42937	11.1984	179.019
96	63	3.41322	0.416181	3.15407	4.17298	10.822	177.279
97	63	3.46308	0.403408	3.17702	3.91802	10.4618	175.573
98	63	3.52386	0.387689	3.20471	3.60875	10.0441	173.541
99	63	3.57505	0.37432	3.22772	3.3507	9.71075	171.875
100	63	3.6266	0.360736	3.25057	3.09289	9.39131	170.241
101	63	3.67854	0.346928	3.27326	2.83525	9.08535	168.637
102	63	3.76104	0.324733	3.30852	2.43045	8.63089	166.183
103	63	3.8145	0.310177	3.33079	2.1715	8.3565	164.656
104	63	3.86842	0.295356	3.35275	1.91292	8.09513	163.168
105	63	3.92274	0.280279	3.37427	1.65598	7.84763	161.726
106	63	4.0312	0.249738	3.41507	1.15486	7.40042	159.038
107	63	4.0872	0.233734	3.43467	0.906148	7.19545	157.767
108	63	4.14384	0.217392	3.45338	0.661231	7.00554	156.566
109	63	4.20065	0.20084	3.47033	0.431884	6.83814	155.487
110	63	4.25792	0.184001	3.48537	0.219072	6.69318	154.538
111	63	4.33818	0.160184	3.49997	0.000534399	6.55578	153.625
112	63	4.35313	0.155729	3.5	0	6.55546	153.623
113	63	4.44018	0.129774	3.5	0	6.55546	153.623
114	63	4.52724	0.103819	3.5	0	6.55546	153.623
115	63	4.61429	0.0778644	3.5	0	6.55546	153.623
116	63	4.70135	0.0519096	3.5	0	6.55546	153.623
117	63	4.7884	0.0259548	3.5	0	6.55546	153.623
118	63	4.87546	0	3.5	0	6.55546	153.623

0	64	0.562647	1.12425	1.82986	17.1548	83.1299	317.427
1	64	0.571151	1.12182	1.83298	17.1378	82.733	316.993
2	64	0.595104	1.11501	1.84183	17.088	81.6154	315.764
3	64	0.619737	1.10807	1.851	17.0351	80.4735	314.495
4	64	0.64503	1.10101	1.86047	16.9793	79.3102	313.189
5	64	0.670965	1.09383	1.87022	16.9207	78.1279	311.848
6	64	0.697526	1.08655	1.88025	16.8594	76.9288	310.473
7	64	0.724697	1.07916	1.89057	16.7953	75.7144	309.065
8	64	0.752467	1.07169	1.90116	16.7284	74.4858	307.624
9	64	0.780826	1.06412	1.91204	16.6584	73.244	306.15
10	64	0.809765	1.05647	1.92321	16.5851	71.9894	304.642
11	64	0.83928	1.04874	1.93468	16.5081	70.7223	303.1
12	64	0.869367	1.04093	1.94646	16.4271	69.4428	301.523
13	64	0.900024	1.03304	1.95857	16.3417	68.1508	299.91
14	64	0.931253	1.02508	1.97102	16.2514	66.8462	298.258
15	64	0.952702	1.01966	1.97931	16.1967	65.9909	297.163
16	64	0.984646	1.01164	1.99227	16.0983	64.675	295.457
17	64	1.00668	1.00615	2.00097	16.0371	63.8064	294.318
18	64	1.02889	1.00065	2.00981	15.9732	62.9339	293.163
19	64	1.04998	0.995462	2.01739	15.9355	62.1964	292.177
20	64	1.07017	0.990526	2.02422	15.9109	61.5376	291.289
21	64	1.09042	0.985608	2.03126	15.8818	60.8671	290.379
22	64	1.11088	0.980669	2.03857	15.847	60.1775	289.435
23	64	1.13115	0.975806	2.04575	15.8144	59.5074	288.511
24	64	1.1519	0.970861	2.0534	15.7732	58.8015	287.529
25	64	1.17255	0.965966	2.06099	15.7331	58.1096	286.558
26	64	1.19343	0.961048	2.06882	15.6887	57.4047	285.56
27	64	1.21475	0.956056	2.07705	15.6369	56.6714	284.513
28	64	1.23556	0.951211	2.08485	15.593	55.9858	283.526
29	64	1.25331	0.947099	2.09211	15.5392	55.3544	282.608
30	64	1.27471	0.942166	2.10047	15.4851	54.6362	281.556
31	64	1.29222	0.938151	2.1075	15.4358	54.0394	280.674
32	64	1.31042	0.933993	2.11516	15.3754	53.397	279.716
33	64	1.32822	0.929945	2.12245	15.3215	52.7919	278.807
34	64	1.34584	0.925953	2.12964	15.269	52.2018	277.913
35	64	1.36408	0.92184	2.1374	15.2062	51.5723	276.951
36	64	1.38237	0.917729	2.14524	15.1417	50.9436	275.982
37	64	1.39966	0.913858	2.15224	15.0916	50.3888	275.12
38	64	1.41761	0.909854	2.1599	15.0295	49.7887	274.18
39	64	1.43413	0.906183	2.16725	14.9643	49.2197	273.281
40	64	1.45039	0.902578	2.17443	14.9017	48.6701	272.406
41	64	1.46576	0.899184	2.18087	14.8514	48.182	271.622
42	64	1.48323	0.895335	2.18845	14.7877	47.6141	270.704
43	64	1.49843	0.891995	2.19536	14.724	47.1019	269.869
44	64	1.51434	0.88851	2.20258	14.6574	46.5722	268.998
45	64	1.52925	0.885251	2.20904	14.6031	46.1038	268.222
46	64	1.54321	0.882207	2.21518	14.5501	45.6632	267.487
47	64	1.55735	0.879131	2.2216	14.4908	45.2061	266.72
48	64	1.57137	0.876088	2.22808	14.4294	44.7505	265.949
49	64	1.5851	0.873112	2.23446	14.3682	44.3055	265.191
50	64	1.59839	0.870238	2.24063	14.3091	43.8799	264.46
51	64	1.61032	0.867662	2.24579	14.2656	43.5267	263.85
52	64	1.62238	0.86506	2.2513	14.2144	43.1531	263.201
53	64	1.63393	0.862574	2.25672	14.1615	42.7881	262.563
54	64	1.64505	0.860182	2.26202	14.1086	42.435	261.942
55	64	1.64987	0.859148	2.26487	14.0716	42.2461	261.609
56	64	1.65316	0.858441	2.26711	14.0389	42.0984	261.347
57	64	1.65921	0.857139	2.27036	14.0007	41.8849	260.968
58	64	1.66744	0.855371	2.27406	13.9669	41.643	260.536
59	64	1.67888	0.852916	2.27908	13.9231	41.3171	259.952
60	64	1.69365	0.849752	2.28549	13.8684	40.9046	259.208
61	64	1.71172	0.84589	2.29322	13.8042	40.4125	258.313
62	64	1.73311	0.84133	2.30231	13.73	39.842	257.266
63	64	1.75803	0.836037	2.3129	13.6438	39.1876	256.051
64	64	1.78688	0.829931	2.32529	13.5406	38.4351	254.637
65	64	1.82024	0.822894	2.33999	13.4124	37.5617	252.97
66	64	1.85924	0.814699	2.35792	13.2442	36.5234	250.952
67	64	1.90635	0.804822	2.38119	13.0012	35.2194	248.359
68	64	1.97485	0.790452	2.41877	12.555	33.2124	244.23
69	64	2.05201	0.774206	2.46042	12.0659	31.1239	239.74
70	64	2.12632	0.7585	2.49845	11.6421	29.3345	235.718
71	64	2.21	0.740734	2.54212	11.1429	27.4098	231.191
72	64	2.25237	0.731698	2.5636	10.9038	26.5111	229
73	64	2.29814	0.721903	2.58737	10.6321	25.5524	226.603
74	64	2.3407	0.71276	2.60886	10.3926	24.7165	224.459
75	64	2.39342	0.701381	2.63596	10.0846	23.7025	221.789
76	64	2.43657	0.692024	2.65775	9.84058	22.9189	219.669
77	64	2.4973	0.678779	2.68868	9.49028	21.8522	216.698
78	64	2.54106	0.669179	2.7107	9.24299	21.1246	214.611
79	64	2.61095	0.653737	2.74598	8.84455	20.0113	211.317
80	64	2.65537	0.643852	2.7682	8.59482	19.3418	209.272
81	64	2.73576	0.62581	2.80836	8.1421	18.1905	205.635
82	64	2.78096	0.615575	2.83077	7.89032	17.5799	203.639
83	64	2.82636	0.605228	2.85323	7.63752	16.9894	201.661
84	64	2.87326	0.594469	2.87626	7.3788	16.4053	199.655
85	64	2.91955	0.583772	2.89896	7.12342	15.8506	197.702
86	64	2.9657	0.573031	2.9214	6.87175	15.3218	195.795
87	64	3.02571	0.558949	2.95048	6.54495	14.664	193.356
88	64	3.07295	0.54777	2.97318	6.29006	14.1713	191.477
89	64	3.12039	0.536455	2.99586	6.03529	13.6966	189.622
90	64	3.19522	0.518428	3.03131	5.63712	12.9883	186.767
91	64	3.24383	0.506598	3.05414	5.38027	12.5528	184.955
