i	j	x,in	r,in	mach	theta	pres,psi	temp,R	Density,slug/ft3	massflow
60	18	0.781819	0.304304	1.47257	3.07025	141.702	369.675	0.0321575	2.93486
61	18	0.790563	0.297058	1.477	3.01805	140.801	369.002	0.0320113	2.78997
62	18	0.799205	0.289923	1.48126	2.9704	139.941	368.357	0.0318715	2.65116
63	18	0.807592	0.283024	1.48475	2.94326	139.237	367.827	0.031757	2.52047
64	18	0.816947	0.275355	1.48907	2.90147	138.372	367.172	0.031616	2.37929
65	18	0.824849	0.268901	1.49328	2.84981	137.533	366.534	0.0314788	2.26384
66	18	0.833105	0.262182	1.49766	2.79653	136.664	365.871	0.0313367	2.14692
67	18	0.841063	0.255726	1.50126	2.76386	135.953	365.327	0.0312202	2.03771
68	18	0.848446	0.249756	1.50474	2.7299	135.269	364.8	0.0311079	1.93938
69	18	0.855752	0.243866	1.50858	2.68495	134.517	364.22	0.0309842	1.8449
70	18	0.862912	0.23811	1.51253	2.63572	133.748	363.624	0.0308577	1.75502
71	18	0.869884	0.232523	1.51645	2.58557	132.989	363.033	0.0307324	1.6701
72	18	0.876623	0.227136	1.52021	2.53798	132.264	362.466	0.0306126	1.59038
73	18	0.882956	0.222088	1.52296	2.51646	131.734	362.051	0.030525	1.51755
74	18	0.889137	0.217173	1.52619	2.47998	131.115	361.564	0.0304225	1.44836
75	18	0.894928	0.212579	1.52953	2.43686	130.479	361.062	0.030317	1.38526
76	18	0.900441	0.208216	1.53284	2.39166	129.85	360.564	0.0302125	1.32673
77	18	0.90238	0.206683	1.53521	2.3402	129.402	360.208	0.0301381	1.30652
78	18	0.903474	0.205819	1.5373	2.28836	129.006	359.893	0.0300722	1.29522
79	18	0.90617	0.203693	1.53972	2.24179	128.552	359.531	0.0299966	1.26766
80	18	0.910403	0.200357	1.54178	2.21927	128.164	359.22	0.0299318	1.22509
81	18	0.91638	0.195655	1.54444	2.1958	127.667	358.822	0.0298489	1.16641
82	18	0.924152	0.189557	1.54771	2.17151	127.057	358.331	0.029747	1.09252
83	18	0.933743	0.182056	1.55148	2.15153	126.358	357.766	0.0296299	1.00506
84	18	0.945164	0.173158	1.55573	2.13841	125.572	357.129	0.0294982	0.906148
85	18	0.958472	0.16284	1.56056	2.13281	124.683	356.405	0.0293489	0.797951
86	18	0.973776	0.151041	1.56625	2.13286	123.646	355.556	0.0291743	0.682724
87	18	0.99119	0.137707	1.57327	2.13175	122.374	354.507	0.0289596	0.563374
88	18	1.0109	0.122743	1.58266	2.11	120.691	353.107	0.0286746	0.443153
89	18	1.03322	0.105975	1.59703	2.00149	118.154	350.97	0.0282428	0.325857
90	18	1.06174	0.0848023	1.62628	1.54558	113.132	346.641	0.0273799	0.204723
91	18	1.09379	0.0613224	1.6583	1.02269	107.848	341.937	0.0264604	0.104948
92	18	1.12621	0.0378507	1.6835	0.70241	103.846	338.261	0.0257551	0.0391826
93	18	1.16104	0.012903	1.71529	0.167644	98.9855	333.661	0.0248882	0.00445811
94	18	1.17917	0	1.72677	0	97.2803	332.008	0.0245812	0

0	19	0.0771036	1.00298	1.2595	4.4221	190.596	402.349	0.0397409	35.9979
1	19	0.0823585	0.997107	1.25686	4.5197	191.269	402.754	0.0398412	35.565
2	19	0.0879824	0.990812	1.25448	4.61334	191.879	403.121	0.0399319	35.1027
3	19	0.0939888	0.984079	1.25239	4.70217	192.415	403.442	0.0400116	34.6105
4	19	0.100392	0.976894	1.25063	4.78541	192.867	403.713	0.0400786	34.0881
5	19	0.107205	0.969244	1.24924	4.86233	193.224	403.926	0.0401316	33.5352
6	19	0.114442	0.961119	1.24826	4.93227	193.478	404.078	0.0401693	32.952
7	19	0.122116	0.952509	1.2477	4.99468	193.621	404.163	0.0401905	32.3386
8	19	0.130238	0.943408	1.2476	5.04905	193.647	404.179	0.0401944	31.6956
9	19	0.138818	0.933814	1.24797	5.09501	193.551	404.121	0.0401802	31.0239
10	19	0.147865	0.923726	1.24883	5.13227	193.33	403.99	0.0401474	30.3247
11	19	0.157383	0.91315	1.25018	5.1607	192.983	403.782	0.0400959	29.5995
12	19	0.167377	0.902093	1.25202	5.18028	192.511	403.499	0.0400257	28.8503
13	19	0.177846	0.890567	1.25433	5.19116	191.916	403.143	0.0399373	28.0791
14	19	0.188788	0.878587	1.25712	5.19361	191.203	402.715	0.0398314	27.2883
15	19	0.200199	0.866172	1.26034	5.18804	190.38	402.219	0.0397089	26.4806
16	19	0.212072	0.853341	1.26398	5.17493	189.454	401.659	0.0395708	25.6586
17	19	0.224399	0.840117	1.268	5.15488	188.434	401.04	0.0394185	24.8251
18	19	0.23717	0.826522	1.27238	5.1285	187.329	400.366	0.0392532	23.9828
19	19	0.250372	0.81258	1.27707	5.09642	186.148	399.643	0.0390763	23.1345
20	19	0.263995	0.798313	1.28206	5.05926	184.9	398.876	0.038889	22.2829
21	19	0.278026	0.783745	1.2873	5.01762	183.593	398.069	0.0386925	21.4303
22	19	0.292451	0.768898	1.29278	4.97201	182.236	397.225	0.0384879	20.5792
23	19	0.307257	0.753794	1.29846	4.92291	180.834	396.35	0.0382763	19.732
24	19	0.32243	0.738453	1.30434	4.87068	179.394	395.446	0.0380583	18.8906
25	19	0.337958	0.722895	1.31039	4.81562	177.92	394.515	0.0378346	18.057
26	19	0.353826	0.70714	1.3166	4.75792	176.416	393.559	0.0376058	17.2332
27	19	0.370021	0.691205	1.32297	4.69765	174.883	392.579	0.0373722	16.4206
28	19	0.386531	0.675109	1.32948	4.6348	173.324	391.576	0.037134	15.621
29	19	0.403342	0.658866	1.33615	4.56925	171.74	390.55	0.0368912	14.8356
30	19	0.420442	0.642495	1.34298	4.50079	170.129	389.5	0.0366437	14.0659
31	19	0.437817	0.626008	1.34997	4.42909	168.492	388.425	0.0363915	13.313
32	19	0.455456	0.609422	1.35713	4.35375	166.827	387.324	0.0361342	12.5779
33	19	0.473346	0.59275	1.36448	4.27426	165.132	386.196	0.0358716	11.8616
34	19	0.491474	0.576006	1.37203	4.19002	163.404	385.037	0.035603	11.1652
35	19	0.509829	0.559203	1.37979	4.10034	161.64	383.845	0.0353282	10.4892
36	19	0.522533	0.547657	1.38475	4.04978	160.522	383.084	0.0351534	10.038
37	19	0.5411	0.530904	1.39285	3.95092	158.708	381.843	0.0348693	9.40256
38	19	0.553998	0.519351	1.39808	3.8931	157.545	381.041	0.0346866	8.97753
39	19	0.566929	0.507833	1.40342	3.83208	156.365	380.223	0.0345007	8.56444
40	19	0.579623	0.496587	1.4074	3.80907	155.49	379.614	0.0343627	8.17107
41	19	0.591991	0.485681	1.41064	3.80612	154.78	379.118	0.0342506	7.79866
42	19	0.604292	0.474885	1.41408	3.79829	154.029	378.592	0.0341319	7.43865
43	19	0.616603	0.464131	1.41779	3.78412	153.224	378.025	0.0340042	7.08868
44	19	0.628828	0.453501	1.42134	3.77501	152.454	377.481	0.0338821	6.75121
45	19	0.64116	0.442831	1.42534	3.75524	151.592	376.87	0.0337452	6.42092
46	19	0.653447	0.432252	1.42924	3.73912	150.755	376.274	0.0336119	6.10186
47	19	0.665773	0.421689	1.43335	3.71877	149.878	375.648	0.0334722	5.79164
48	19	0.678198	0.411097	1.43783	3.68931	148.924	374.963	0.0333199	5.48895
49	19	0.690463	0.400693	1.44184	3.67362	148.075	374.351	0.0331841	5.1998
50	19	0.700545	0.392179	1.44606	3.63478	147.187	373.708	0.0330418	4.96924
51	19	0.712932	0.381768	1.45058	3.6075	146.241	373.02	0.03289	4.69476
52	19	0.722936	0.3734	1.4545	3.57826	145.423	372.423	0.0327584	4.48
53	19	0.733114	0.364921	1.45902	3.53366	144.485	371.735	0.0326074	4.26782
54	19	0.743172	0.356578	1.46315	3.4999	143.632	371.107	0.0324698	4.06438
55	19	0.753141	0.348345	1.46717	3.4693	142.806	370.496	0.0323363	3.8687
56	19	0.763236	0.340041	1.47174	3.42419	141.87	369.801	0.0321848	3.67654
57	19	0.773309	0.331791	1.47639	3.37721	140.925	369.095	0.0320315	3.49078
58	19	0.783097	0.323807	1.48017	3.3539	140.16	368.521	0.0319072	3.31583
59	19	0.79299	0.315771	1.48462	3.31275	139.264	367.847	0.0317613	3.14449
60	19	0.801873	0.308583	1.48912	3.2613	138.362	367.164	0.0316143	2.99536
61	19	0.810651	0.301507	1.49344	3.21432	137.5	366.51	0.0314735	2.85236
62	19	0.819162	0.294671	1.49702	3.1874	136.791	365.968	0.0313574	2.71774
63	19	0.828661	0.287068	1.50142	3.14607	135.922	365.302	0.031215	2.57203
64	19	0.836693	0.280664	1.5057	3.09517	135.082	364.656	0.0310771	2.45262
65	19	0.845085	0.273995	1.51014	3.04268	134.213	363.984	0.0309342	2.33155
66	19	0.853165	0.267595	1.51382	3.0103	133.497	363.429	0.0308163	2.21844
67	19	0.860664	0.261676	1.51738	2.97668	132.809	362.892	0.0307027	2.11646
68	19	0.86809	0.25583	1.52129	2.93233	132.055	362.303	0.0305782	2.01826
69	19	0.875372	0.250115	1.5253	2.88382	131.287	361.699	0.0304509	1.9247
70	19	0.882463	0.244567	1.52928	2.83445	130.527	361.1	0.030325	1.83617
71	19	0.889317	0.239219	1.5331	2.78761	129.802	360.526	0.0302045	1.75297
72	19	0.895747	0.234215	1.53593	2.76611	129.265	360.099	0.0301153	1.67699
73	19	0.902031	0.229337	1.53922	2.73008	128.645	359.604	0.0300119	1.60462
74	19	0.907923	0.224774	1.54261	2.68764	128.009	359.096	0.0299059	1.53849
75	19	0.913535	0.220438	1.54597	2.64322	127.38	358.591	0.029801	1.47705
76	19	0.915527	0.218901	1.54832	2.59313	126.943	358.239	0.0297278	1.45562
77	19	0.916662	0.218026	1.55039	2.54277	126.558	357.928	0.0296634	1.44351
78	19	0.919418	0.215903	1.55281	2.49741	126.111	357.566	0.0295885	1.4144
79	19	0.923721	0.212593	1.55493	2.47526	125.719	357.249	0.0295229	1.36968
80	19	0.929791	0.207932	1.55766	2.45203	125.216	356.839	0.0294384	1.30799
81	19	0.937683	0.201888	1.56105	2.42778	124.595	356.333	0.029334	1.2302
82	19	0.947417	0.194457	1.56497	2.40735	123.879	355.746	0.0292135	1.13795
83	19	0.959005	0.185645	1.56942	2.393	123.07	355.081	0.0290771	1.03334
84	19	0.972504	0.17543	1.57451	2.38496	122.151	354.322	0.0289218	0.918463
85	19	0.988029	0.163749	1.5805	2.38081	121.076	353.428	0.0287398	0.795488
86	19	1.0057	0.150546	1.5879	2.37301	119.762	352.328	0.0285166	0.66719
87	19	1.02572	0.135713	1.59769	2.34137	118.039	350.872	0.0282231	0.536632
88	19	1.04844	0.119051	1.6124	2.22136	115.492	348.692	0.0277867	0.407275
89	19	1.07766	0.0978719	1.64154	1.76757	110.587	344.395	0.0269386	0.270069
90	19	1.11048	0.0743743	1.67339	1.25386	105.437	339.734	0.0260363	0.152875
91	19	1.14356	0.0509557	1.69897	0.921441	101.455	336.018	0.0253301	0.0703454
92	19	1.17921	0.0259967	1.73075	0.428951	96.6948	331.436	0.0244755	0.0179275
93	19	1.19771	0.0131443	1.74419	0.282557	94.744	329.512	0.0241217	0.00452432
94	19	1.21675	0	1.76368	0	91.9779	326.734	0.0236166	0

0	20	0.0814532	1.00332	1.26654	4.6721	188.804	401.264	0.0394737	35.9978
1	20	0.084342	1.00017	1.26513	4.7254	189.161	401.481	0.0395271	35.7646
2	20	0.0900129	0.993978	1.2628	4.8191	189.754	401.84	0.0396155	35.3076
3	20	0.0960713	0.987353	1.26076	4.90799	190.273	402.154	0.0396928	34.821
4	20	0.102531	0.980282	1.25906	4.9913	190.707	402.416	0.0397576	34.3044
5	20	0.109408	0.972753	1.25772	5.06829	191.049	402.622	0.0398084	33.7574
6	20	0.116714	0.964756	1.25678	5.13833	191.288	402.766	0.039844	33.1803
7	20	0.124463	0.95628	1.25628	5.20083	191.418	402.844	0.0398633	32.5731
8	20	0.132667	0.947319	1.25622	5.25532	191.432	402.852	0.0398654	31.9364
9	20	0.141335	0.937871	1.25664	5.3014	191.325	402.788	0.0398495	31.271
10	20	0.150478	0.927936	1.25754	5.33882	191.095	402.65	0.0398153	30.5781
11	20	0.160099	0.917516	1.25893	5.36743	190.74	402.436	0.0397625	29.8592
12	20	0.170203	0.906621	1.26081	5.38722	190.262	402.147	0.0396912	29.116
13	20	0.18079	0.895261	1.26316	5.39834	189.662	401.784	0.0396018	28.3507
14	20	0.191858	0.88345	1.26598	5.40106	188.947	401.351	0.039495	27.5656
15	20	0.203402	0.871207	1.26924	5.3958	188.122	400.849	0.0393718	26.7632
16	20	0.215415	0.858551	1.27291	5.38305	187.195	400.284	0.0392331	25.9463
17	20	0.227889	0.845504	1.27697	5.3634	186.174	399.659	0.0390802	25.1174
18	20	0.240813	0.832087	1.28138	5.33746	185.07	398.981	0.0389145	24.2794
19	20	0.254176	0.818324	1.28611	5.30586	183.89	398.252	0.0387372	23.435
20	20	0.267965	0.804237	1.29113	5.26924	182.644	397.479	0.0385495	22.5866
21	20	0.282168	0.78985	1.29641	5.22816	181.34	396.666	0.0383527	21.737
22	20	0.29677	0.775184	1.30192	5.18318	179.985	395.817	0.0381478	20.8884
23	20	0.311759	0.760261	1.30765	5.13473	178.586	394.936	0.0379357	20.0431
24	20	0.327121	0.745101	1.31357	5.08322	177.148	394.025	0.0377173	19.2032
25	20	0.342842	0.729724	1.31967	5.02891	175.676	393.087	0.0374932	18.3707
26	20	0.358908	0.714149	1.32593	4.972	174.174	392.123	0.0372639	17.5473
27	20	0.375306	0.698393	1.33234	4.91257	172.644	391.136	0.0370297	16.7348
28	20	0.392023	0.682475	1.33892	4.85061	171.087	390.125	0.0367909	15.9346
29	20	0.409047	0.66641	1.34565	4.78601	169.504	389.09	0.0365474	15.1483
30	20	0.426363	0.650214	1.35253	4.71854	167.895	388.031	0.0362993	14.3771
31	20	0.44396	0.633902	1.35959	4.6479	166.259	386.947	0.0360463	13.6222
32	20	0.461825	0.617488	1.36682	4.57368	164.595	385.837	0.0357883	12.8846
33	20	0.479945	0.600986	1.37424	4.49539	162.901	384.698	0.0355248	12.1654
34	20	0.49831	0.584409	1.38186	4.41244	161.174	383.528	0.0352554	11.4655
35	20	0.516905	0.567771	1.3897	4.32414	159.412	382.326	0.0349797	10.7857
36	20	0.529773	0.556341	1.39472	4.27446	158.293	381.557	0.034804	10.3318
37	20	0.548589	0.539747	1.40289	4.17715	156.481	380.304	0.034519	9.69166
38	20	0.561655	0.528305	1.40819	4.12034	155.317	379.494	0.0343355	9.26336
39	20	0.574758	0.516897	1.41359	4.06039	154.136	378.667	0.0341487	8.8468
40	20	0.587607	0.50577	1.41765	4.03804	153.254	378.047	0.0340091	8.45031
41	20	0.600119	0.494985	1.42097	4.0355	152.534	377.538	0.0338949	8.07493
42	20	0.612566	0.484307	1.42449	4.02809	151.774	377	0.0337741	7.71176
43	20	0.625026	0.473668	1.42828	4.01439	150.96	376.421	0.0336446	7.35841
44	20	0.6374	0.463154	1.43193	4.00565	150.181	375.864	0.0335205	7.0175
45	20	0.649885	0.452595	1.43601	3.98634	149.311	375.241	0.0333817	6.6835
46	20	0.662324	0.442127	1.44	3.9706	148.465	374.633	0.0332465	6.36064
47	20	0.674807	0.431675	1.44419	3.95064	147.58	373.993	0.0331049	6.04643
48	20	0.687392	0.421189	1.44876	3.92167	146.62	373.297	0.0329509	5.73951
49	20	0.699812	0.410893	1.45287	3.90623	145.762	372.671	0.032813	5.4462
50	20	0.710033	0.402459	1.45715	3.86794	144.871	372.019	0.0326696	5.21189
51	20	0.722582	0.392152	1.46176	3.841	143.918	371.318	0.0325159	4.9329
52	20	0.732721	0.383864	1.46576	3.81212	143.095	370.71	0.0323831	4.71435
53	20	0.743044	0.375461	1.47034	3.7681	142.155	370.013	0.032231	4.49812
54	20	0.75324	0.367197	1.47455	3.73473	141.298	369.374	0.0320921	4.29072
55	20	0.763345	0.359041	1.47865	3.70445	140.467	368.752	0.0319572	4.09107
56	20	0.773585	0.35081	1.4833	3.65987	139.529	368.047	0.0318046	3.89471
57	20	0.783805	0.342632	1.48802	3.61345	138.582	367.331	0.0316502	3.7047
58	20	0.793726	0.334724	1.49188	3.59025	137.81	366.746	0.0315242	3.52576
59	20	0.803762	0.326758	1.49641	3.5495	136.911	366.06	0.0313771	3.35019
60	20	0.81278	0.319628	1.50098	3.49867	136.009	365.37	0.0312294	3.19712
61	20	0.82169	0.31261	1.50537	3.45223	135.146	364.706	0.0310877	3.05022
62	20	0.830321	0.305836	1.50902	3.42543	134.432	364.154	0.0309702	2.91193
63	20	0.83996	0.298298	1.5135	3.38444	133.559	363.477	0.0308265	2.76201
64	20	0.848118	0.291942	1.51784	3.33415	132.72	362.823	0.030688	2.6389
65	20	0.856642	0.285323	1.52235	3.28228	131.851	362.143	0.0305444	2.51395
66	20	0.864841	0.278978	1.52611	3.25008	131.131	361.577	0.0304252	2.39721
67	20	0.872452	0.273107	1.52973	3.21667	130.44	361.031	0.0303105	2.29181
68	20	0.879996	0.267306	1.53371	3.17278	129.686	360.434	0.0301853	2.19014
69	20	0.887395	0.261632	1.53777	3.12484	128.918	359.822	0.0300574	2.09314
70	20	0.894601	0.256123	1.54181	3.07607	128.159	359.216	0.029931	2.00124
71	20	0.901567	0.250812	1.54569	3.02978	127.434	358.634	0.0298099	1.91476
72	20	0.908091	0.245852	1.54859	3.00823	126.892	358.198	0.0297194	1.83584
73	20	0.914475	0.241009	1.55195	2.9725	126.27	357.695	0.0296152	1.7605
74	20	0.920465	0.236477	1.55539	2.93056	125.635	357.18	0.0295087	1.69153
75	20	0.926172	0.232169	1.55879	2.88675	125.008	356.67	0.0294034	1.62736
76	20	0.928215	0.230629	1.56113	2.83783	124.579	356.32	0.0293313	1.60477
77	20	0.92939	0.229744	1.56318	2.78875	124.205	356.014	0.0292684	1.59188
78	20	0.932204	0.227626	1.5656	2.74442	123.763	355.652	0.0291941	1.56131
79	20	0.936574	0.224341	1.56777	2.7225	123.37	355.328	0.0291277	1.51457
80	20	0.942736	0.219718	1.57058	2.69935	122.861	354.909	0.0290418	1.45006
81	20	0.950743	0.213726	1.57407	2.67496	122.231	354.388	0.0289354	1.36863
82	20	0.960617	0.206362	1.57813	2.65392	121.501	353.782	0.0288119	1.2719
83	20	0.972367	0.197634	1.58276	2.63823	120.674	353.092	0.0286716	1.16195
84	20	0.986053	0.187517	1.58807	2.62778	119.73	352.301	0.0285113	1.04083
85	20	1.00179	0.175948	1.59434	2.61971	118.626	351.37	0.0283232	0.91061
86	20	1.01972	0.162868	1.60205	2.60597	117.279	350.225	0.0280931	0.773936
87	20	1.04004	0.148159	1.61219	2.56598	115.528	348.723	0.0277929	0.633685
88	20	1.06315	0.131597	1.62719	2.43687	112.978	346.507	0.0273534	0.492974
89	20	1.09304	0.110422	1.65628	1.98549	108.177	342.234	0.0265179	0.340507
90	20	1.1266	0.0869192	1.68804	1.47908	103.139	337.603	0.0256299	0.206755
91	20	1.16034	0.063556	1.71395	1.13969	99.1849	333.852	0.024924	0.108341
92	20	1.19676	0.0385962	1.74571	0.657383	94.526	329.295	0.0240821	0.0390914
93	20	1.21562	0.0257725	1.75969	0.48256	92.5391	327.302	0.0237194	0.0172192
94	20	1.23509	0.0125917	1.77766	0.179029	90.0393	324.751	0.02326	0.00405579
95	20	1.25375	0	1.79005	0	88.353	323.002	0.0229479	0

0	21	0.0866942	1.00377	1.27503	4.97346	186.66	399.957	0.0391531	35.9978
1	21	0.0924206	0.997688	1.27276	5.06722	187.232	400.307	0.0392388	35.547
2	21	0.0985403	0.991188	1.27078	5.15618	187.731	400.612	0.0393134	35.0667
3	21	0.105068	0.984249	1.26914	5.23957	188.147	400.865	0.0393756	34.5567
4	21	0.112018	0.97686	1.26786	5.31665	188.471	401.062	0.039424	34.0167
5	21	0.119405	0.96901	1.26698	5.38678	188.693	401.197	0.0394572	33.4466
6	21	0.127243	0.960689	1.26653	5.4494	188.808	401.267	0.0394743	32.8466
7	21	0.135542	0.951891	1.26653	5.50402	188.808	401.267	0.0394743	32.2171
8	21	0.144316	0.942613	1.26699	5.55026	188.689	401.194	0.0394566	31.5591
9	21	0.153571	0.932853	1.26795	5.58786	188.448	401.048	0.0394206	30.8735
10	21	0.163313	0.922616	1.26938	5.61667	188.085	400.827	0.0393662	30.1618
11	21	0.173547	0.911908	1.27131	5.63671	187.599	400.531	0.0392936	29.4257
12	21	0.184273	0.90074	1.27371	5.64811	186.994	400.161	0.039203	28.6673
13	21	0.195488	0.889126	1.27657	5.65116	186.275	399.721	0.0390953	27.8888
14	21	0.207188	0.877084	1.27987	5.64626	185.447	399.213	0.0389711	27.0927
15	21	0.219366	0.864631	1.28358	5.63392	184.519	398.641	0.0388317	26.2817
16	21	0.232012	0.85179	1.28768	5.61473	183.499	398.01	0.0386782	25.4583
17	21	0.245117	0.838581	1.29213	5.58929	182.395	397.325	0.0385119	24.6254
18	21	0.258668	0.825028	1.29691	5.55826	181.217	396.59	0.0383341	23.7855
19	21	0.272653	0.811153	1.30197	5.52224	179.973	395.81	0.0381459	22.9413
20	21	0.287058	0.796978	1.3073	5.48182	178.671	394.99	0.0379487	22.0952
21	21	0.30187	0.782524	1.31287	5.43754	177.319	394.133	0.0377433	21.2497
22	21	0.317075	0.767814	1.31864	5.38986	175.923	393.244	0.0375307	20.4069
23	21	0.332659	0.752867	1.32462	5.33915	174.488	392.325	0.0373118	19.5689
24	21	0.348608	0.737703	1.33077	5.28569	173.018	391.378	0.0370871	18.7378
25	21	0.364908	0.722341	1.33709	5.22968	171.519	390.406	0.0368572	17.9152
26	21	0.381545	0.706797	1.34357	5.17121	169.991	389.409	0.0366224	17.1029
27	21	0.398507	0.69109	1.35021	5.11025	168.436	388.388	0.0363828	16.3025
28	21	0.415781	0.675235	1.35701	5.04671	166.855	387.343	0.0361385	15.5153
29	21	0.433353	0.659247	1.36398	4.98036	165.248	386.273	0.0358896	14.7426
30	21	0.451212	0.643141	1.37111	4.91089	163.614	385.178	0.0356357	13.9856
31	21	0.469344	0.626932	1.37842	4.83793	161.951	384.056	0.0353767	13.2455
32	21	0.487739	0.610632	1.38592	4.76097	160.259	382.905	0.0351123	12.5232
33	21	0.506382	0.594255	1.39363	4.67944	158.534	381.723	0.0348419	11.8195
34	21	0.525264	0.577813	1.40157	4.59268	156.774	380.507	0.0345653	11.1355
35	21	0.538325	0.56652	1.40665	4.54396	155.654	379.728	0.0343886	10.6785
36	21	0.557435	0.550116	1.41493	4.44837	153.845	378.462	0.0341026	10.0332
37	21	0.570702	0.538807	1.4203	4.39266	152.68	377.641	0.033918	9.6013
38	21	0.584008	0.52753	1.42578	4.33387	151.498	376.804	0.0337303	9.18087
39	21	0.597041	0.516543	1.42992	4.31222	150.609	376.171	0.0335888	8.78092
40	21	0.609724	0.505902	1.43335	4.31009	149.878	375.648	0.0334722	8.40225
41	21	0.622345	0.495363	1.43697	4.30311	149.107	375.095	0.0333492	8.03557
42	21	0.634982	0.48486	1.44086	4.28987	148.284	374.502	0.0332175	7.67844
43	21	0.64753	0.474482	1.4446	4.28148	147.494	373.931	0.0330911	7.33369
44	21	0.660198	0.464056	1.44878	4.26263	146.617	373.294	0.0329503	6.99551
45	21	0.672818	0.45372	1.45287	4.24725	145.761	372.671	0.0328129	6.66838
46	21	0.685486	0.443398	1.45717	4.22767	144.868	372.017	0.0326692	6.3497
47	21	0.698263	0.433038	1.46184	4.19916	143.901	371.306	0.0325133	6.03801
48	21	0.710866	0.422871	1.46606	4.18392	143.034	370.665	0.0323731	5.74001
49	21	0.721251	0.414531	1.47042	4.14618	142.14	370.001	0.0322285	5.50144
50	21	0.733993	0.404348	1.47514	4.11954	141.179	369.285	0.0320728	5.21735
51	21	0.744292	0.396156	1.47922	4.09098	140.352	368.666	0.0319384	4.99451
52	21	0.754786	0.387843	1.48389	4.04754	139.41	367.957	0.0317852	4.77367
53	21	0.765147	0.379672	1.48818	4.01453	138.549	367.307	0.0316449	4.56176
54	21	0.775414	0.371608	1.49237	3.9845	137.713	366.672	0.0315084	4.35761
55	21	0.785826	0.363464	1.4971	3.94044	136.774	365.955	0.0313547	4.15647
56	21	0.796219	0.355371	1.50191	3.89454	135.825	365.228	0.0311991	3.96162
