i	j	x,in	r,in	mach	theta	pres,psi	temp,R	Density,slug/ft3	massflow
89	139	17.4984	0.181683	3.5	0	0.721101	153.623	0.000393792	0.019403
90	139	17.5855	0.155729	3.5	0	0.721101	153.623	0.000393792	0.0142552
91	139	17.6725	0.129774	3.5	0	0.721101	153.623	0.000393792	0.00989947
92	139	17.7596	0.103819	3.5	0	0.721101	153.623	0.000393792	0.00633566
93	139	17.8466	0.0778644	3.5	0	0.721101	153.623	0.000393792	0.00356381
94	139	17.9337	0.0519096	3.5	0	0.721101	153.623	0.000393792	0.00158391
95	139	18.0208	0.0259548	3.5	0	0.721101	153.623	0.000393792	0.000395979
96	139	18.1078	0	3.5	0	0.721101	153.623	0.000393792	0

0	140	9.6545	2.5586	3.38321	1.7683	0.852195	161.133	0.000443694	3.95979
1	140	9.66532	2.55563	3.38445	1.74995	0.850671	161.05	0.000443127	3.94871
2	140	9.77185	2.5261	3.39634	1.57386	0.836235	160.265	0.000437742	3.8408
3	140	9.878	2.49645	3.40783	1.40324	0.822544	159.51	0.000432611	3.73598
4	140	10.044	2.44966	3.42502	1.14683	0.802511	158.391	0.000425059	3.57731
5	140	10.1495	2.41963	3.43543	0.990755	0.790638	157.718	0.000420557	3.47957
6	140	10.2543	2.38963	3.44533	0.841648	0.779522	157.081	0.000416325	3.3849
7	140	10.3578	2.35979	3.45466	0.700498	0.769204	156.484	0.000412381	3.29356
8	140	10.5576	2.30171	3.47125	0.447434	0.75121	155.429	0.000405468	3.12313
9	140	10.6563	2.27278	3.47865	0.333499	0.743327	154.961	0.000402424	3.04165
10	140	10.7528	2.24435	3.48534	0.229999	0.736289	154.541	0.000399699	2.9636
11	140	10.8449	2.21711	3.49104	0.141149	0.730343	154.183	0.00039739	2.89059
12	140	10.9327	2.19108	3.49577	0.0668755	0.725447	153.887	0.000395486	2.82229
13	140	11.0414	2.15872	3.49999	0.000146687	0.72111	153.624	0.000393795	2.73924
14	140	11.0564	2.15425	3.5	0	0.721101	153.623	0.000393792	2.7279
15	140	11.1434	2.12829	3.5	0	0.721101	153.623	0.000393792	2.66256
16	140	11.2305	2.10234	3.5	0	0.721101	153.623	0.000393792	2.59802
17	140	11.3175	2.07638	3.5	0	0.721101	153.623	0.000393792	2.53426
18	140	11.4046	2.05043	3.5	0	0.721101	153.623	0.000393792	2.4713
19	140	11.4916	2.02447	3.5	0	0.721101	153.623	0.000393792	2.40913
20	140	11.5787	1.99852	3.5	0	0.721101	153.623	0.000393792	2.34776
21	140	11.6657	1.97256	3.5	0	0.721101	153.623	0.000393792	2.28717
22	140	11.7528	1.94661	3.5	0	0.721101	153.623	0.000393792	2.22738
23	140	11.8399	1.92065	3.5	0	0.721101	153.623	0.000393792	2.16838
24	140	11.9269	1.8947	3.5	0	0.721101	153.623	0.000393792	2.11017
25	140	12.014	1.86874	3.5	0	0.721101	153.623	0.000393792	2.05275
26	140	12.101	1.84279	3.5	0	0.721101	153.623	0.000393792	1.99613
27	140	12.1881	1.81683	3.5	0	0.721101	153.623	0.000393792	1.9403
28	140	12.2751	1.79088	3.5	0	0.721101	153.623	0.000393792	1.88525
29	140	12.3622	1.76493	3.5	0	0.721101	153.623	0.000393792	1.83101
30	140	12.4492	1.73897	3.5	0	0.721101	153.623	0.000393792	1.77755
31	140	12.5363	1.71302	3.5	0	0.721101	153.623	0.000393792	1.72488
32	140	12.6234	1.68706	3.5	0	0.721101	153.623	0.000393792	1.67301
33	140	12.7104	1.66111	3.5	0	0.721101	153.623	0.000393792	1.62193
34	140	12.7975	1.63515	3.5	0	0.721101	153.623	0.000393792	1.57164
35	140	12.8845	1.6092	3.5	0	0.721101	153.623	0.000393792	1.52214
36	140	12.9716	1.58324	3.5	0	0.721101	153.623	0.000393792	1.47344
37	140	13.0586	1.55729	3.5	0	0.721101	153.623	0.000393792	1.42552
38	140	13.1457	1.53133	3.5	0	0.721101	153.623	0.000393792	1.3784
39	140	13.2327	1.50538	3.5	0	0.721101	153.623	0.000393792	1.33207
40	140	13.3198	1.47942	3.5	0	0.721101	153.623	0.000393792	1.28653
41	140	13.4068	1.45347	3.5	0	0.721101	153.623	0.000393792	1.24179
42	140	13.4939	1.42751	3.5	0	0.721101	153.623	0.000393792	1.19784
43	140	13.581	1.40156	3.5	0	0.721101	153.623	0.000393792	1.15467
44	140	13.668	1.3756	3.5	0	0.721101	153.623	0.000393792	1.1123
45	140	13.7551	1.34965	3.5	0	0.721101	153.623	0.000393792	1.07073
46	140	13.8421	1.32369	3.5	0	0.721101	153.623	0.000393792	1.02994
47	140	13.9292	1.29774	3.5	0	0.721101	153.623	0.000393792	0.989947
48	140	14.0162	1.27178	3.5	0	0.721101	153.623	0.000393792	0.950745
49	140	14.1033	1.24583	3.5	0	0.721101	153.623	0.000393792	0.912335
50	140	14.1903	1.21987	3.5	0	0.721101	153.623	0.000393792	0.874717
51	140	14.2774	1.19392	3.5	0	0.721101	153.623	0.000393792	0.837891
52	140	14.3644	1.16797	3.5	0	0.721101	153.623	0.000393792	0.801857
53	140	14.4515	1.14201	3.5	0	0.721101	153.623	0.000393792	0.766615
54	140	14.5386	1.11606	3.5	0	0.721101	153.623	0.000393792	0.732165
55	140	14.6256	1.0901	3.5	0	0.721101	153.623	0.000393792	0.698506
56	140	14.7127	1.06415	3.5	0	0.721101	153.623	0.000393792	0.66564
57	140	14.7997	1.03819	3.5	0	0.721101	153.623	0.000393792	0.633566
58	140	14.8868	1.01224	3.5	0	0.721101	153.623	0.000393792	0.602284
59	140	14.9738	0.986282	3.5	0	0.721101	153.623	0.000393792	0.571793
60	140	15.0609	0.960327	3.5	0	0.721101	153.623	0.000393792	0.542095
61	140	15.1479	0.934372	3.5	0	0.721101	153.623	0.000393792	0.513188
62	140	15.235	0.908417	3.5	0	0.721101	153.623	0.000393792	0.485074
63	140	15.3221	0.882463	3.5	0	0.721101	153.623	0.000393792	0.457751
64	140	15.4091	0.856508	3.5	0	0.721101	153.623	0.000393792	0.431221
65	140	15.4962	0.830553	3.5	0	0.721101	153.623	0.000393792	0.405482
66	140	15.5832	0.804598	3.5	0	0.721101	153.623	0.000393792	0.380536
67	140	15.6703	0.778644	3.5	0	0.721101	153.623	0.000393792	0.356381
68	140	15.7573	0.752689	3.5	0	0.721101	153.623	0.000393792	0.333018
69	140	15.8444	0.726734	3.5	0	0.721101	153.623	0.000393792	0.310447
70	140	15.9314	0.700779	3.5	0	0.721101	153.623	0.000393792	0.288668
71	140	16.0185	0.674824	3.5	0	0.721101	153.623	0.000393792	0.267682
72	140	16.1055	0.64887	3.5	0	0.721101	153.623	0.000393792	0.247487
73	140	16.1926	0.622915	3.5	0	0.721101	153.623	0.000393792	0.228084
74	140	16.2797	0.59696	3.5	0	0.721101	153.623	0.000393792	0.209473
75	140	16.3667	0.571005	3.5	0	0.721101	153.623	0.000393792	0.191654
76	140	16.4538	0.54505	3.5	0	0.721101	153.623	0.000393792	0.174627
77	140	16.5408	0.519096	3.5	0	0.721101	153.623	0.000393792	0.158391
78	140	16.6279	0.493141	3.5	0	0.721101	153.623	0.000393792	0.142948
79	140	16.7149	0.467186	3.5	0	0.721101	153.623	0.000393792	0.128297
80	140	16.802	0.441231	3.5	0	0.721101	153.623	0.000393792	0.114438
81	140	16.889	0.415277	3.5	0	0.721101	153.623	0.000393792	0.101371
82	140	16.9761	0.389322	3.5	0	0.721101	153.623	0.000393792	0.0890952
83	140	17.0632	0.363367	3.5	0	0.721101	153.623	0.000393792	0.0776118
84	140	17.1502	0.337412	3.5	0	0.721101	153.623	0.000393792	0.0669204
85	140	17.2373	0.311457	3.5	0	0.721101	153.623	0.000393792	0.0570209
86	140	17.3243	0.285503	3.5	0	0.721101	153.623	0.000393792	0.0479134
87	140	17.4114	0.259548	3.5	0	0.721101	153.623	0.000393792	0.0395979
88	140	17.4984	0.233593	3.5	0	0.721101	153.623	0.000393792	0.0320743
89	140	17.5855	0.207638	3.5	0	0.721101	153.623	0.000393792	0.0253426
90	140	17.6725	0.181683	3.5	0	0.721101	153.623	0.000393792	0.019403
91	140	17.7596	0.155729	3.5	0	0.721101	153.623	0.000393792	0.0142552
92	140	17.8466	0.129774	3.5	0	0.721101	153.623	0.000393792	0.00989947
93	140	17.9337	0.103819	3.5	0	0.721101	153.623	0.000393792	0.00633566
94	140	18.0208	0.0778644	3.5	0	0.721101	153.623	0.000393792	0.00356381
95	140	18.1078	0.0519096	3.5	0	0.721101	153.623	0.000393792	0.00158391
96	140	18.1949	0.0259548	3.5	0	0.721101	153.623	0.000393792	0.000395979
97	140	18.2819	0	3.5	0	0.721101	153.623	0.000393792	0

0	141	9.81821	2.56345	3.39296	1.62427	0.840311	160.487	0.000439265	3.95979
1	141	9.8534	2.55369	3.39685	1.56663	0.835622	160.231	0.000437513	3.92417
2	141	9.96014	2.52387	3.40829	1.39667	0.822	159.48	0.000432406	3.81769
3	141	10.127	2.47682	3.42541	1.14128	0.802069	158.366	0.000424892	3.6565
4	141	10.2331	2.44663	3.43577	0.985864	0.790258	157.696	0.000420413	3.5572
5	141	10.3383	2.41648	3.44562	0.837406	0.779199	157.062	0.000416202	3.46104
6	141	10.4424	2.38649	3.4549	0.696893	0.768935	156.468	0.000412279	3.36826
7	141	10.643	2.32815	3.47141	0.445035	0.751039	155.419	0.000405402	3.19516
8	141	10.7421	2.29909	3.47877	0.331673	0.7432	154.954	0.000402375	3.11241
9	141	10.8391	2.27055	3.48542	0.228714	0.736201	154.536	0.000399665	3.03316
10	141	10.9315	2.24322	3.49109	0.140344	0.730289	154.18	0.000397369	2.95905
11	141	11.0195	2.2171	3.4958	0.0664871	0.725421	153.886	0.000395476	2.88974
12	141	11.1284	2.18468	3.49999	0.000145814	0.72111	153.624	0.000393795	2.80551
13	141	11.1434	2.1802	3.5	0	0.721101	153.623	0.000393792	2.79403
14	141	11.2305	2.15425	3.5	0	0.721101	153.623	0.000393792	2.7279
15	141	11.3175	2.12829	3.5	0	0.721101	153.623	0.000393792	2.66256
16	141	11.4046	2.10234	3.5	0	0.721101	153.623	0.000393792	2.59802
17	141	11.4916	2.07638	3.5	0	0.721101	153.623	0.000393792	2.53426
18	141	11.5787	2.05043	3.5	0	0.721101	153.623	0.000393792	2.4713
19	141	11.6657	2.02447	3.5	0	0.721101	153.623	0.000393792	2.40913
20	141	11.7528	1.99852	3.5	0	0.721101	153.623	0.000393792	2.34776
21	141	11.8399	1.97256	3.5	0	0.721101	153.623	0.000393792	2.28717
22	141	11.9269	1.94661	3.5	0	0.721101	153.623	0.000393792	2.22738
23	141	12.014	1.92065	3.5	0	0.721101	153.623	0.000393792	2.16838
24	141	12.101	1.8947	3.5	0	0.721101	153.623	0.000393792	2.11017
25	141	12.1881	1.86874	3.5	0	0.721101	153.623	0.000393792	2.05275
26	141	12.2751	1.84279	3.5	0	0.721101	153.623	0.000393792	1.99613
27	141	12.3622	1.81683	3.5	0	0.721101	153.623	0.000393792	1.9403
28	141	12.4492	1.79088	3.5	0	0.721101	153.623	0.000393792	1.88525
29	141	12.5363	1.76493	3.5	0	0.721101	153.623	0.000393792	1.83101
30	141	12.6234	1.73897	3.5	0	0.721101	153.623	0.000393792	1.77755
31	141	12.7104	1.71302	3.5	0	0.721101	153.623	0.000393792	1.72488
32	141	12.7975	1.68706	3.5	0	0.721101	153.623	0.000393792	1.67301
33	141	12.8845	1.66111	3.5	0	0.721101	153.623	0.000393792	1.62193
34	141	12.9716	1.63515	3.5	0	0.721101	153.623	0.000393792	1.57164
35	141	13.0586	1.6092	3.5	0	0.721101	153.623	0.000393792	1.52214
36	141	13.1457	1.58324	3.5	0	0.721101	153.623	0.000393792	1.47344
37	141	13.2327	1.55729	3.5	0	0.721101	153.623	0.000393792	1.42552
38	141	13.3198	1.53133	3.5	0	0.721101	153.623	0.000393792	1.3784
39	141	13.4068	1.50538	3.5	0	0.721101	153.623	0.000393792	1.33207
40	141	13.4939	1.47942	3.5	0	0.721101	153.623	0.000393792	1.28653
41	141	13.581	1.45347	3.5	0	0.721101	153.623	0.000393792	1.24179
42	141	13.668	1.42751	3.5	0	0.721101	153.623	0.000393792	1.19784
43	141	13.7551	1.40156	3.5	0	0.721101	153.623	0.000393792	1.15467
44	141	13.8421	1.3756	3.5	0	0.721101	153.623	0.000393792	1.1123
45	141	13.9292	1.34965	3.5	0	0.721101	153.623	0.000393792	1.07073
46	141	14.0162	1.32369	3.5	0	0.721101	153.623	0.000393792	1.02994
47	141	14.1033	1.29774	3.5	0	0.721101	153.623	0.000393792	0.989947
48	141	14.1903	1.27178	3.5	0	0.721101	153.623	0.000393792	0.950745
49	141	14.2774	1.24583	3.5	0	0.721101	153.623	0.000393792	0.912335
50	141	14.3644	1.21987	3.5	0	0.721101	153.623	0.000393792	0.874717
51	141	14.4515	1.19392	3.5	0	0.721101	153.623	0.000393792	0.837891
52	141	14.5386	1.16797	3.5	0	0.721101	153.623	0.000393792	0.801857
53	141	14.6256	1.14201	3.5	0	0.721101	153.623	0.000393792	0.766615
54	141	14.7127	1.11606	3.5	0	0.721101	153.623	0.000393792	0.732165
55	141	14.7997	1.0901	3.5	0	0.721101	153.623	0.000393792	0.698506
56	141	14.8868	1.06415	3.5	0	0.721101	153.623	0.000393792	0.66564
57	141	14.9738	1.03819	3.5	0	0.721101	153.623	0.000393792	0.633566
58	141	15.0609	1.01224	3.5	0	0.721101	153.623	0.000393792	0.602284
59	141	15.1479	0.986282	3.5	0	0.721101	153.623	0.000393792	0.571793
60	141	15.235	0.960327	3.5	0	0.721101	153.623	0.000393792	0.542095
61	141	15.3221	0.934372	3.5	0	0.721101	153.623	0.000393792	0.513188
62	141	15.4091	0.908417	3.5	0	0.721101	153.623	0.000393792	0.485074
63	141	15.4962	0.882463	3.5	0	0.721101	153.623	0.000393792	0.457751
64	141	15.5832	0.856508	3.5	0	0.721101	153.623	0.000393792	0.431221
65	141	15.6703	0.830553	3.5	0	0.721101	153.623	0.000393792	0.405482
66	141	15.7573	0.804598	3.5	0	0.721101	153.623	0.000393792	0.380536
67	141	15.8444	0.778644	3.5	0	0.721101	153.623	0.000393792	0.356381
68	141	15.9314	0.752689	3.5	0	0.721101	153.623	0.000393792	0.333018
69	141	16.0185	0.726734	3.5	0	0.721101	153.623	0.000393792	0.310447
70	141	16.1055	0.700779	3.5	0	0.721101	153.623	0.000393792	0.288668
71	141	16.1926	0.674824	3.5	0	0.721101	153.623	0.000393792	0.267682
72	141	16.2797	0.64887	3.5	0	0.721101	153.623	0.000393792	0.247487
73	141	16.3667	0.622915	3.5	0	0.721101	153.623	0.000393792	0.228084
74	141	16.4538	0.59696	3.5	0	0.721101	153.623	0.000393792	0.209473
75	141	16.5408	0.571005	3.5	0	0.721101	153.623	0.000393792	0.191654
76	141	16.6279	0.54505	3.5	0	0.721101	153.623	0.000393792	0.174627
77	141	16.7149	0.519096	3.5	0	0.721101	153.623	0.000393792	0.158391
78	141	16.802	0.493141	3.5	0	0.721101	153.623	0.000393792	0.142948
79	141	16.889	0.467186	3.5	0	0.721101	153.623	0.000393792	0.128297
80	141	16.9761	0.441231	3.5	0	0.721101	153.623	0.000393792	0.114438
81	141	17.0632	0.415277	3.5	0	0.721101	153.623	0.000393792	0.101371
82	141	17.1502	0.389322	3.5	0	0.721101	153.623	0.000393792	0.0890952
83	141	17.2373	0.363367	3.5	0	0.721101	153.623	0.000393792	0.0776118
84	141	17.3243	0.337412	3.5	0	0.721101	153.623	0.000393792	0.0669204
85	141	17.4114	0.311457	3.5	0	0.721101	153.623	0.000393792	0.0570209
86	141	17.4984	0.285503	3.5	0	0.721101	153.623	0.000393792	0.0479134
87	141	17.5855	0.259548	3.5	0	0.721101	153.623	0.000393792	0.0395979
88	141	17.6725	0.233593	3.5	0	0.721101	153.623	0.000393792	0.0320743
89	141	17.7596	0.207638	3.5	0	0.721101	153.623	0.000393792	0.0253426
90	141	17.8466	0.181683	3.5	0	0.721101	153.623	0.000393792	0.019403
91	141	17.9337	0.155729	3.5	0	0.721101	153.623	0.000393792	0.0142552
92	141	18.0208	0.129774	3.5	0	0.721101	153.623	0.000393792	0.00989947
93	141	18.1078	0.103819	3.5	0	0.721101	153.623	0.000393792	0.00633566
94	141	18.1949	0.0778644	3.5	0	0.721101	153.623	0.000393792	0.00356381
95	141	18.2819	0.0519096	3.5	0	0.721101	153.623	0.000393792	0.00158391
96	141	18.369	0.0259548	3.5	0	0.721101	153.623	0.000393792	0.000395979
97	141	18.456	0	3.5	0	0.721101	153.623	0.000393792	0

0	142	9.9828	2.56791	3.40243	1.48406	0.828949	159.864	0.000435015	3.95979
1	142	10.0423	2.55129	3.40875	1.3902	0.821465	159.451	0.000432205	3.90026
2	142	10.21	2.50398	3.42579	1.13582	0.801635	158.341	0.000424727	3.73654
3	142	10.3166	2.47363	3.4361	0.981048	0.789883	157.675	0.00042027	3.63568
4	142	10.4224	2.44332	3.4459	0.833229	0.778882	157.044	0.000416081	3.53802
5	142	10.5269	2.41319	3.45514	0.693344	0.768672	156.453	0.000412178	3.44379
6	142	10.7285	2.35458	3.47156	0.442674	0.750871	155.409	0.000405337	3.268
7	142	10.828	2.3254	3.47889	0.329877	0.743074	154.946	0.000402326	3.18398
8	142	10.9253	2.29675	3.4855	0.22745	0.736115	154.53	0.000399631	3.10353
9	142	11.018	2.26933	3.49114	0.139553	0.730236	154.177	0.000397349	3.02831
10	142	11.1063	2.24313	3.49582	0.0661054	0.725396	153.884	0.000395466	2.95798
11	142	11.2155	2.21063	3.49999	0.000144957	0.72111	153.624	0.000393795	2.87256
12	142	11.2305	2.20616	3.5	0	0.721101	153.623	0.000393792	2.86095
13	142	11.3175	2.1802	3.5	0	0.721101	153.623	0.000393792	2.79403
14	142	11.4046	2.15425	3.5	0	0.721101	153.623	0.000393792	2.7279
15	142	11.4916	2.12829	3.5	0	0.721101	153.623	0.000393792	2.66256
16	142	11.5787	2.10234	3.5	0	0.721101	153.623	0.000393792	2.59802
17	142	11.6657	2.07638	3.5	0	0.721101	153.623	0.000393792	2.53426
18	142	11.7528	2.05043	3.5	0	0.721101	153.623	0.000393792	2.4713
19	142	11.8399	2.02447	3.5	0	0.721101	153.623	0.000393792	2.40913
20	142	11.9269	1.99852	3.5	0	0.721101	153.623	0.000393792	2.34776
21	142	12.014	1.97256	3.5	0	0.721101	153.623	0.000393792	2.28717
22	142	12.101	1.94661	3.5	0	0.721101	153.623	0.000393792	2.22738
23	142	12.1881	1.92065	3.5	0	0.721101	153.623	0.000393792	2.16838
24	142	12.2751	1.8947	3.5	0	0.721101	153.623	0.000393792	2.11017
25	142	12.3622	1.86874	3.5	0	0.721101	153.623	0.000393792	2.05275
26	142	12.4492	1.84279	3.5	0	0.721101	153.623	0.000393792	1.99613
27	142	12.5363	1.81683	3.5	0	0.721101	153.623	0.000393792	1.9403
28	142	12.6234	1.79088	3.5	0	0.721101	153.623	0.000393792	1.88525
29	142	12.7104	1.76493	3.5	0	0.721101	153.623	0.000393792	1.83101
30	142	12.7975	1.73897	3.5	0	0.721101	153.623	0.000393792	1.77755
31	142	12.8845	1.71302	3.5	0	0.721101	153.623	0.000393792	1.72488
32	142	12.9716	1.68706	3.5	0	0.721101	153.623	0.000393792	1.67301
33	142	13.0586	1.66111	3.5	0	0.721101	153.623	0.000393792	1.62193
34	142	13.1457	1.63515	3.5	0	0.721101	153.623	0.000393792	1.57164
35	142	13.2327	1.6092	3.5	0	0.721101	153.623	0.000393792	1.52214
36	142	13.3198	1.58324	3.5	0	0.721101	153.623	0.000393792	1.47344
37	142	13.4068	1.55729	3.5	0	0.721101	153.623	0.000393792	1.42552
38	142	13.4939	1.53133	3.5	0	0.721101	153.623	0.000393792	1.3784
39	142	13.581	1.50538	3.5	0	0.721101	153.623	0.000393792	1.33207
40	142	13.668	1.47942	3.5	0	0.721101	153.623	0.000393792	1.28653
41	142	13.7551	1.45347	3.5	0	0.721101	153.623	0.000393792	1.24179
42	142	13.8421	1.42751	3.5	0	0.721101	153.623	0.000393792	1.19784
43	142	13.9292	1.40156	3.5	0	0.721101	153.623	0.000393792	1.15467
44	142	14.0162	1.3756	3.5	0	0.721101	153.623	0.000393792	1.1123
45	142	14.1033	1.34965	3.5	0	0.721101	153.623	0.000393792	1.07073
46	142	14.1903	1.32369	3.5	0	0.721101	153.623	0.000393792	1.02994
47	142	14.2774	1.29774	3.5	0	0.721101	153.623	0.000393792	0.989947
48	142	14.3644	1.27178	3.5	0	0.721101	153.623	0.000393792	0.950745
49	142	14.4515	1.24583	3.5	0	0.721101	153.623	0.000393792	0.912335
50	142	14.5386	1.21987	3.5	0	0.721101	153.623	0.000393792	0.874717
51	142	14.6256	1.19392	3.5	0	0.721101	153.623	0.000393792	0.837891
52	142	14.7127	1.16797	3.5	0	0.721101	153.623	0.000393792	0.801857
53	142	14.7997	1.14201	3.5	0	0.721101	153.623	0.000393792	0.766615
54	142	14.8868	1.11606	3.5	0	0.721101	153.623	0.000393792	0.732165
55	142	14.9738	1.0901	3.5	0	0.721101	153.623	0.000393792	0.698506
56	142	15.0609	1.06415	3.5	0	0.721101	153.623	0.000393792	0.66564
57	142	15.1479	1.03819	3.5	0	0.721101	153.623	0.000393792	0.633566
58	142	15.235	1.01224	3.5	0	0.721101	153.623	0.000393792	0.602284
59	142	15.3221	0.986282	3.5	0	0.721101	153.623	0.000393792	0.571793
60	142	15.4091	0.960327	3.5	0	0.721101	153.623	0.000393792	0.542095
61	142	15.4962	0.934372	3.5	0	0.721101	153.623	0.000393792	0.513188
62	142	15.5832	0.908417	3.5	0	0.721101	153.623	0.000393792	0.485074
63	142	15.6703	0.882463	3.5	0	0.721101	153.623	0.000393792	0.457751
64	142	15.7573	0.856508	3.5	0	0.721101	153.623	0.000393792	0.431221
65	142	15.8444	0.830553	3.5	0	0.721101	153.623	0.000393792	0.405482
66	142	15.9314	0.804598	3.5	0	0.721101	153.623	0.000393792	0.380536
67	142	16.0185	0.778644	3.5	0	0.721101	153.623	0.000393792	0.356381
68	142	16.1055	0.752689	3.5	0	0.721101	153.623	0.000393792	0.333018
69	142	16.1926	0.726734	3.5	0	0.721101	153.623	0.000393792	0.310447
70	142	16.2797	0.700779	3.5	0	0.721101	153.623	0.000393792	0.288668
71	142	16.3667	0.674824	3.5	0	0.721101	153.623	0.000393792	0.267682
72	142	16.4538	0.64887	3.5	0	0.721101	153.623	0.000393792	0.247487
73	142	16.5408	0.622915	3.5	0	0.721101	153.623	0.000393792	0.228084
74	142	16.6279	0.59696	3.5	0	0.721101	153.623	0.000393792	0.209473
75	142	16.7149	0.571005	3.5	0	0.721101	153.623	0.000393792	0.191654
76	142	16.802	0.54505	3.5	0	0.721101	153.623	0.000393792	0.174627
77	142	16.889	0.519096	3.5	0	0.721101	153.623	0.000393792	0.158391
78	142	16.9761	0.493141	3.5	0	0.721101	153.623	0.000393792	0.142948
79	142	17.0632	0.467186	3.5	0	0.721101	153.623	0.000393792	0.128297
80	142	17.1502	0.441231	3.5	0	0.721101	153.623	0.000393792	0.114438
81	142	17.2373	0.415277	3.5	0	0.721101	153.623	0.000393792	0.101371
82	142	17.3243	0.389322	3.5	0	0.721101	153.623	0.000393792	0.0890952
83	142	17.4114	0.363367	3.5	0	0.721101	153.623	0.000393792	0.0776118
84	142	17.4984	0.337412	3.5	0	0.721101	153.623	0.000393792	0.0669204
85	142	17.5855	0.311457	3.5	0	0.721101	153.623	0.000393792	0.0570209
86	142	17.6725	0.285503	3.5	0	0.721101	153.623	0.000393792	0.0479134
87	142	17.7596	0.259548	3.5	0	0.721101	153.623	0.000393792	0.0395979
88	142	17.8466	0.233593	3.5	0	0.721101	153.623	0.000393792	0.0320743
89	142	17.9337	0.207638	3.5	0	0.721101	153.623	0.000393792	0.0253426
90	142	18.0208	0.181683	3.5	0	0.721101	153.623	0.000393792	0.019403
91	142	18.1078	0.155729	3.5	0	0.721101	153.623	0.000393792	0.0142552
92	142	18.1949	0.129774	3.5	0	0.721101	153.623	0.000393792	0.00989947
93	142	18.2819	0.103819	3.5	0	0.721101	153.623	0.000393792	0.00633566
94	142	18.369	0.0778644	3.5	0	0.721101	153.623	0.000393792	0.00356381
95	142	18.456	0.0519096	3.5	0	0.721101	153.623	0.000393792	0.00158391
96	142	18.5431	0.0259548	3.5	0	0.721101	153.623	0.000393792	0.000395979
97	142	18.6301	0	3.5	0	0.721101	153.623	0.000393792	0

0	143	10.1482	2.572	3.41158	1.34814	0.818128	159.265	0.000430951	3.95979
1	143	10.2931	2.53113	3.42616	1.13044	0.801207	158.317	0.000424565	3.81742
2	143	10.4002	2.50062	3.43642	0.976304	0.789515	157.654	0.00042013	3.715
3	143	10.5065	2.47016	3.44618	0.829117	0.77857	157.026	0.000415962	3.61582
4	143	10.6115	2.43989	3.45538	0.689851	0.768413	156.438	0.000412078	3.52014
5	143	10.814	2.38101	3.47172	0.440352	0.750706	155.399	0.000405273	3.34166
